"","logFoldChange.t1.t0","logFoldChange.t2.t0","logFoldChange.t4.t0","logFoldChange.t5.t0","logFoldChange.t6.t0","logFoldChange.t8.t0","logFoldChange.t10.t0","logFoldChange.t12.t0","logFoldChange.t14.t0","logFoldChange.t16.t0","logFoldChange.t20.t0","logFoldChange.t24.t0","logFoldChange.t30.t0","logFoldChange.t36.t0","logFoldChange.t42.t0","logFoldChange.t48.t0"
"FBgn0259715",0,0,0,0,-1.00323574642597,0,0,0,0,0,0,0,0,0,0,0
"FBgn0259896",0,0,-1.14131079721778,0,0,0,0,0,0,0,0,1.13658959790499,0,0,0,0
"FBgn0259918",0,0,0,-1.08205848335066,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0259993",0,0,0,0,0,1.0030800460558,0,0,0,0,0,0,0,0,0,0
"FBgn0260000",0,0,0,0,0,0,0,0,-1.6518260992085,0,0,0,0,0,0,0
"FBgn0260388",0,0,0,-1.08736102044162,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0260437",0,1.85163346510445,1.80318898126654,0,0,0,0,0,1.83204317022403,0,1.99699050305298,0,1.87319950067996,2.24200338897487,2.11231269751443,0
"FBgn0260474",0,0,0,1.14153988157634,0,0,1.5618366124172,1.54798028767932,1.29747172429823,1.1678147030379,0,0,1.12659237781642,0,0,0
"FBgn0260746",2.51292860232701,2.19071485701703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0260763",1.21851704611891,1.52296079602281,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0260954",0,0,0,0,3.18775980775799,3.7927142662279,2.78650903363076,0,0,0,0,0,0,0,0,0
"FBgn0261292",0,0,0,1.49569205783647,0,0,1.08670688893899,0,0,0,0,0,1.52065769558376,0,0,0
"FBgn0261508",0,0,0,0,0,0,0,-1.16786660719552,0,0,0,0,0,0,0,0
"FBgn0261575",0,0,0,0,0,0,0,0,0,0,0,0,1.92558269210035,1.96484485760511,2.08203470136709,1.76009621826565
"FBgn0261628",0,0,0,0,0,0,0,0,1.27592091415644,1.34553757982683,0,1.28549559357747,1.48357587791708,1.21373936198331,0,0
"FBgn0261632",4.5712595087267,4.14288516593806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0261675",0,0,0,0,0,0,0,2.06018503954439,0,0,0,0,0,0,0,0
"FBgn0261805",1.77943565692546,1.67768116574623,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0261856",0,1.28937632353454,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0261859",0,0,-1.15781157980142,-1.18362570782019,0,-1.20725250728318,0,0,0,0,0,0,0,0,0,0
"FBgn0261930",0,0,0,0,0,0,0,1.45191735218658,0,0,1.9555807089327,2.24131472209148,1.98604679569367,2.02770680025948,1.92381808083508,1.93202989959033
"FBgn0261955",0,0,0,0,0,0,0,0,-1.08037828788373,0,0,0,0,0,0,0
"FBgn0262142",0,0,0,3.25003021651588,0,3.28278377746202,3.18815006073103,2.7354681192131,3.26179569500371,2.71078840339069,2.93775017203938,0,0,0,0,0
"FBgn0262146",0,0,2.28931776301266,2.40626259570222,1.721915391652,0,0,0,0,0,0,2.50337604936537,0,2.10688916412034,0,1.89632240453083
"FBgn0262357",0,0,0,2.38973462718107,0,0,0,0,2.20853882416667,0,2.33114541692194,2.54050158825453,3.0191960762784,3.11198400006505,2.97349389377685,2.81261530156779
"FBgn0262366",1.65554056914885,1.79707944874395,0,0,0,0,0,0,0,0,0,0,1.61325457355787,1.65236181268084,0,0
"FBgn0262481",0,0,0,0,0,0,1.36607341422932,0,0,0,1.40535929430829,0,0,0,0,0
"FBgn0262510",0,0,0,1.01298761351497,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0262531",0,0,5.06950879027054,6.75592715033482,6.75185822064819,5.71397938609441,0,0,0,0,0,0,0,0,0,0
"FBgn0262541",1.68511115745254,0,0,0,0,0,0,0,0,0,1.45531555084508,0,0,0,1.34504839929376,0
"FBgn0262721",2.22990969048369,2.77530278990322,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0262838",3.64296005920365,4.1738810040582,3.29939519369816,3.13196745768756,3.38946054652982,3.80146691303219,3.04236500705785,2.8417490554362,2.50115434024142,2.66251691226096,3.17404491000132,0,3.47355816273243,0,2.86699259798456,0
"FBgn0262880",0,0,0,1.23132653192798,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0262881",4.51650834839282,5.0204896357515,4.82216556606556,4.9418258169503,4.53696529100891,4.7811675172857,0,0,0,0,4.52797929766664,0,4.79652480119324,0,4.31873301958536,0
"FBgn0262951",0,0,0,0,0,0,0,0,2.03291842869942,0,0,0,0,0,0,0
"FBgn0262983",0,3.99760148414347,4.09651064519307,4.87673376791754,5.41433072732099,4.92805148709934,4.41176380142989,3.83837161416791,3.39873050024509,3.17955951535438,3.60899542833386,0,4.66625263811414,0,2.94905481671779,0
"FBgn0263080",0,2.31530474897048,0,2.22292404401652,2.22206793474695,0,0,0,0,0,0,0,0,0,0,0
"FBgn0263083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10397469156236,0
"FBgn0263096",0,2.26101375095945,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0263200",0,0,0,0,-1.04405772139324,0,0,0,0,0,0,0,0,0,0,0
"FBgn0263234",0,0,0,1.32229984812927,0,0,1.17225226318641,0,1.41664719629845,0,0,1.45414720052296,1.67844064404842,1.64815969339241,1.5278811048935,1.44607388634031
"FBgn0263235",0,0,0,1.22392860028183,0,0,0,0,1.18221535803083,0,1.30717886028243,1.31189805504813,1.49896935458492,1.37549254419672,1.2807739817681,1.21476782639334
"FBgn0263336",0,0,-1.59080841990199,0,-1.62529947725843,-1.27902584725291,0,0,0,0,0,0,0,0,0,0
"FBgn0263763",0,0,-1.04920612063148,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0263773",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12618598370929,0
"FBgn0264087",0,0,0,0,0,0,1.04451802424284,1.00667963238733,0,0,0,0,0,1.03669559072708,0,0
"FBgn0264393",0,0,0,0,0,0,0,0,0,0,0,0,1.05035202687002,0,0,0
"FBgn0264432",0,0,0,0,0,0,-1.36394474805807,0,0,0,0,0,0,0,0,0
"FBgn0264435",0,0,0,0,0,0,0,0,0,0,0,0,-1.01531060640483,0,0,0
"FBgn0264540",0,0,0,0,0,0,0,0,0,0,0,-1.38454688879422,0,0,0,0
"FBgn0264541",5.98858028177571,6.27364585649769,6.55740248540675,7.41402571236171,6.72738955817503,7.02885813818868,6.6674676917308,6.95480104822071,6.02760785264203,5.8983560151834,7.422805871105,0,7.26003315298967,0,7.31033624320792,6.14503572923968
"FBgn0264750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00937685762112,0
"FBgn0264753",0,1.24984388666632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0264820",0,0,0,-1.02534999455654,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0264882",0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04594643797409,0
"FBgn0264889",0,0,0,0,0,0,0,0,0,0,0,0,-1.14888253702804,0,0,0
"FBgn0264989",0,0,0,0,0,0,0,0,1.07047431218214,1.21332372476031,1.04788273326684,0,1.05113570108864,0,1.48925890120975,0
"FBgn0264990",0,0,0,0,0,0,0,0,1.07047431218214,1.21332372476031,1.0473312711458,0,1.05113570108864,0,1.48882201527079,0
"FBgn0264994",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54425873267143,0
"FBgn0265185",0,1.30092383738581,0,0,0,0,0,0,0,0,0,0,0,1.24127357758746,0,0
"FBgn0265419",0,1.7027463240203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0265530",0,0,0,0,0,0,0,0,0,0,0,0,0,1.12255064010705,0,0
"FBgn0265577",0,6.26037651425418,6.7776712263819,7.2033707941027,7.01546525000779,6.76045657079273,0,6.39727036333226,0,0,7.53196711653044,0,7.63533210465455,0,7.54760550698287,0
"FBgn0265666",0,-1.33127641716842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0265667",0,0,0,0,0,-1.19048078789153,0,0,0,0,0,0,0,0,0,0
"FBgn0265694",0,0,-1.15168200975186,0,-1.42402653031992,-1.02930572479424,0,0,0,0,0,0,0,0,0,0
"FBgn0266033",0,0,-1.4475790856618,0,-1.44114616533285,-1.6417567488142,-1.47659323492283,0,0,-1.36421275062918,0,0,0,0,0,0
"FBgn0266152",0,0,0,0,0,0,0,0,0,0,0,0,-1.38719253323471,0,-1.00462823670058,0
"FBgn0266168",0,1.8506965925202,2.05213966351843,0,0,0,0,0,0,0,0,0,0,0,1.86443183353694,0
"FBgn0266244",0,0,0,0,0,0,0,0,0,0,0,0,-1.18799708804458,0,0,0
"FBgn0266376",1.2883794894498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0266405",0,4.40400143910362,4.93812388096873,5.98888662932182,5.48484455512904,5.57492437472672,5.6272263124611,5.94355555290392,5.84204845395103,5.45220755907558,5.83951800736377,0,5.93971166881969,4.86398640033174,5.29041458858845,4.74296798280195
"FBgn0266431",2.5653998360062,2.51043967111488,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0266651",0,0,-1.04444227394722,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0266702",0,0,-1.03970241549968,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0266719",1.20226608272212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0266790",0,0,0,0,0,0,0,0,0,-1.19338524970551,0,0,0,0,0,0
"FBgn0267228",0,1.46982395774046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0267316",-1.56789632772086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0267339",1.15788246858517,1.38770425981542,0,0,0,0,0,1.16646054920917,1.2760134320783,0,0,0,0,1.35939504180607,0,0
"FBgn0267408",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03614854472882,0
"FBgn0267513",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11489684198995
"FBgn0267596",0,0,0,-1.17251948715323,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0267635",0,2.83031666040996,0,2.80194420376562,0,0,0,0,2.88284842244729,0,2.79882764062122,0,0,3.22286051049867,0,0
"FBgn0267755",0,1.53475418701437,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FBgn0267762",0,0,0,0,0,0,0,0,1.14030636446803,1.06833907012051,1.06610890003653,0,0,0,1.03824406903037,0
"FBgn0267930",0,0,0,0,0,0,0,0,-1.10709132113769,-1.18722990353279,0,0,0,0,0,0
"FBgn0270926",0,0,0,0,0,1.8885254644014,1.92323177874723,0,0,0,0,0,0,0,0,0
"FBgn0283427",0,0,-1.63669745041431,-2.1289974024561,-2.18881675602012,-1.95434880267653,0,0,0,0,0,0,0,0,0,0
"FBgn0283461",0,0,0,0,0,0,0,0,0,0,3.9847181755899,0,4.04774824325149,0,3.77566271960114,0
"FBgn0283462",0,2.01645068271755,2.51169236900952,2.5667504769575,2.45713474089545,2.50014394621994,2.31561985330119,0,0,1.87650317782107,2.13671117056761,0,2.41462781045529,0,1.96674820296423,0
"FBgn0283480",0,0,1.33609530672403,1.85669055538751,1.66070098753017,1.3427770105921,1.33314448212327,0,1.2533772203309,1.4416125181902,0,0,0,0,0,0
"FBgn0284442",0,0,0,0,1.13797892524893,1.28229480899679,1.1300318044279,0,0,0,0,0,0,0,0,0
