"","pvalue.t1.t0","pvalue.t2.t0","pvalue.t4.t0","pvalue.t5.t0","pvalue.t6.t0","pvalue.t8.t0","pvalue.t10.t0","pvalue.t12.t0","pvalue.t14.t0","pvalue.t16.t0","pvalue.t20.t0","pvalue.t24.t0","pvalue.t30.t0","pvalue.t36.t0","pvalue.t42.t0","pvalue.t48.t0"
"FBgn0000316",0.0118375427246219,0.0893033115263301,0.0762580510620821,0.837646600355507,0.614892535341787,0.640248252956363,0.281689834915501,0.206634662587415,0.60450790747271,0.433234502628886,0.467530733376813,0.753298725406193,0.0696321613405268,0.213164053691951,0.512083029148159,0.676379457735334
"FBgn0000317",0.670122140488635,0.949570115711935,0.397166770217686,0.0900773833295365,0.785071416604201,0.672556987354834,0.262226930259088,0.196935808567793,0.370600215048191,0.512157594181446,0.274508780310052,0.531388781696416,0.393571920892523,0.259268911946627,0.111657573313673,0.388728190565054
"FBgn0000318",0.597868771130944,0.583947800275165,0.33181102211102,0.00382864534224154,0.582144652160063,0.846557703693387,0.168253402573657,0.391829102789025,0.031466318331988,0.369733978974567,0.254631966816011,0.140459125860652,0.0367082195968359,0.156181478614803,0.0232690494022175,0.178887746280809
"FBgn0000319",0.469001710603617,0.291957143199455,0.511609983356133,0.227967994256985,0.891547687892989,0.681161815103191,0.152366735044169,0.096799842404757,0.291788920469148,0.590752996096543,0.497390139643043,0.148352788905318,0.22084307375046,0.100968291483585,0.169195964225192,0.153665665034851
"FBgn0000320",0.156004253092406,0.405148758264794,0.8768352533368,0.0300560146577492,0.869071318774848,0.242333286743233,0.107774901075102,0.32026808665664,0.0121617768743966,0.707775232430645,0.0930803633757077,0.116585701262476,0.131212970265065,0.127153129053486,0.0591606841730274,0.240322996488046
"FBgn0000326",0.0735587774728231,0.276240457270114,0.00770297290642634,0.256990936022708,0.0151732889506709,0.0545790074531248,0.947410668375121,0.787421286388816,0.728662628038474,0.693413054556011,0.319729990458642,0.375745094079044,0.411053882128757,0.496584800028599,0.553503893380352,0.578495173047463
"FBgn0000330",0.970311592434646,0.971590430111826,0.170147465688078,0.0262302462130126,0.0466313781165384,0.0171847300500177,0.000858840709932675,0.0109371813330044,0.0514035575445632,0.196636247692484,0.0801768778615429,0.371370671550277,0.343430873463586,0.213322520996258,0.19890662311887,0.697402274584471
"FBgn0000339",0.860974982380533,0.624523576408538,0.0544893343866627,0.448129700240166,0.299302117715134,0.342494050376839,0.97839323398718,0.920355262819612,0.685526115152603,0.901191093550015,0.543464061785662,0.190958963595716,0.32273581948461,0.897078549872298,0.184899739408038,0.253684472287496
"FBgn0000346",0.94604350831049,0.795010268227479,0.848041564977293,0.0734185756544143,0.425778981048862,0.739387153021751,0.800140947864365,0.954512949984484,0.953255114092354,0.461598238732567,0.142518731797184,0.447016067573394,0.288735789405094,0.212301434132903,0.150198209481487,0.200152843749325
"FBgn0000352",0.722163606200596,0.0966523087716108,0.190993068241455,0.257340130197334,0.124964604820664,0.572213182579546,0.743650619752534,0.087930145062044,0.672659869528958,0.616248045168626,0.679583390948093,0.388408500213514,0.235520098849413,0.0797620716086146,0.509181092955602,0.476162648933229
"FBgn0000355",0.641442969125886,0.25328747781575,0.661309688129621,0.308752877252068,0.822569711130261,0.623461871306092,0.494802565922107,0.129542408354653,0.419363096822405,0.212741144433201,0.256536697893437,0.0431685340224786,0.156331629721734,0.0358487988988089,0.198076502527631,0.0773214540928724
"FBgn0000357",0.677748507652199,0.238486304160231,0.695584235305576,0.376968074550751,0.277575596611601,0.324394353901939,0.84404723175087,0.775571109923279,0.75056727691547,0.908177689922554,0.461307811070066,0.228682511740657,0.714202882323934,0.779891547985766,0.723832170451561,0.311743969523337
"FBgn0000370",0.808753539913235,0.401162941630729,0.288192633518668,0.0312754320778416,0.955542057257104,0.910464429420504,0.0920820447569584,0.0881143698473003,0.0675799401590819,0.448166239850873,0.364247014610474,0.0918466861630345,0.0560687851642505,0.159289441917022,0.183537531971869,0.0927550020995698
"FBgn0000376",0.258466153703442,0.763507519049086,0.953287582292477,0.261725471006226,0.452715475842839,0.994200143983327,0.377058262766693,0.621308092667767,0.99433759710493,0.785158549817207,0.387784813748243,0.859803040646823,0.831740983052487,0.511340608336629,0.955530129402881,0.796941089728693
"FBgn0000377",0.326156827427107,0.749955516710112,0.73879824144604,0.0425719305720338,0.233501865263478,0.286283595771739,0.0111162734257175,0.0359915233583848,0.00209412106719678,0.010285776761438,0.0692233057193632,0.0917198944490389,0.00226112407213611,0.00881887622641065,0.0397347312885297,0.344564352461648
"FBgn0000382",0.873356621239939,0.894608464994838,0.34867340280297,0.165181275952723,0.373694872765071,0.913401341911692,0.129119950350782,0.0351123225651793,0.800160130796677,0.64163856435315,0.751644203954302,0.603762049887282,0.512706807154444,0.279469227665199,0.83534165111991,0.27485128047053
"FBgn0000384",0.988542270736284,0.786138410320069,0.840612312502143,0.406176035303904,0.205113273571858,0.16697633483113,0.0890541356093632,0.233564748379744,0.0218512747885208,0.724029415176267,0.0518940326298762,0.196339340468884,0.00658060703986842,0.0575032782744336,0.0338790258258843,0.0460615729140357
"FBgn0000394",0.95654580485747,0.416187283721489,0.119178889365327,0.688423013185931,0.287627617000191,0.407623370811767,0.164731877346952,0.314469324086741,0.904995750129168,0.780036157980586,0.852707107498991,0.360224722218526,0.255675156347319,0.497946823677229,0.132244877823848,0.843513468227809
"FBgn0000395",0.0497249460969087,0.269216071408941,0.129511019448962,0.80360035620147,0.208108817382294,0.998667414128716,0.402861522226286,0.880054186887241,0.181477461612776,0.743319085314982,0.871159178506075,0.370031756003771,0.549132119731873,0.312882276175155,0.863738564091228,0.119332529519102
"FBgn0000404",0.969099324727833,0.579447837371869,0.241186300443432,0.0856192437507341,0.474028741752701,0.255570832408004,0.0194255092224576,0.0170978435557063,0.112469558657424,0.385761916506896,0.330113240225654,0.00680398269694756,0.00177349261750533,0.048178257949804,0.053087559725606,0.0470163331623352
"FBgn0000405",0.767105998339174,0.913094328697189,0.454753257320386,0.362709994542821,0.979473613624093,0.693092053133003,0.0265063631807194,0.0350689881214475,0.140271006861741,0.448442338864198,0.263333626361442,0.0876494564770126,0.0310291921370517,0.0502436224932057,0.040884391292781,0.149442034380229
"FBgn0000406",0.552769774546799,0.0162604158736496,4.43532302772422e-06,2.0837109481392e-05,4.50568092095573e-06,3.15050103347921e-05,0.0990500730112184,0.182702717446755,0.0361030202911905,0.327143683902469,0.524878016141916,0.634818409508484,0.951489714859733,0.380416597880299,0.594766019639552,0.146543907335213
"FBgn0000411",0.56233393520159,0.972514410892763,0.634205907374332,0.00921030559712646,0.159836231893324,0.508084273084002,0.147137326200562,0.47409600036595,0.0837265130896514,0.111798867918908,0.198688415713448,0.179385761788393,0.0198735092590002,0.163357295253679,0.0874096423705113,0.0374279446320476
"FBgn0000412",0.907483500249421,0.657464352999311,0.255851936782568,0.734478037555569,0.182302711289275,0.441632803304944,0.827885176698754,0.492923737619521,0.608630464936428,0.25262141301129,0.357148636070623,0.635077587934178,0.74487879287746,0.897300912151627,0.614355155618266,0.586488039643353
"FBgn0000414",0.297038366951188,0.520322158684178,0.197675160235134,0.0104407020550327,0.677395493156101,0.028205496733571,0.368085022798619,0.401954810738747,0.804718208740333,0.752914048868206,0.441432986911063,0.411363720361348,0.561406846341934,0.426835600655523,0.788235914209806,0.494448694264661
"FBgn0000416",0.466334962634738,0.446926212664738,0.166091450284562,0.456019135273472,0.229678015162915,0.336341410607093,0.183596321844522,0.124891236997397,0.510431855183449,0.317777874519369,0.123691614630876,0.00759238148866632,0.00776818642582822,0.0506003944728265,0.0456129550698634,0.0095198617025415
"FBgn0000422",0.0453170731561506,0.051315922674896,0.619905524437657,0.929831439516988,0.434264674148948,0.870974931320286,0.227190749503733,0.772572837347034,0.682182411522144,0.494587134561193,0.54888622484028,0.640589691991894,0.411330157351226,0.775000270998706,0.665303723235299,0.871955831438029
"FBgn0000426",0.598557497329575,0.24773091759334,0.333172014672358,0.48691087560239,0.196385823842915,0.887144907293061,0.0530034445699526,0.0772752214541331,0.596885526251789,0.613280624496678,0.278384516057688,0.541307045261173,0.142679838616887,0.467423884632478,0.548056221691578,0.632576886588796
"FBgn0000439",0.113178956444224,0.537191989349431,0.52018551405915,0.561015455326724,0.568229686515893,0.772390424029522,0.0639660826197398,0.106275849521032,0.0137966882101883,0.975630995290024,0.430967410006727,0.148368690493236,0.84632796211543,0.176842135731373,0.822119550851435,0.0892676919360695
"FBgn0000442",0.933629519379618,0.369720921368042,0.44059036942512,0.944017288278646,0.152222010911832,0.550697064344886,0.076916636113233,0.267767103298071,0.230181558608834,0.290873695737199,0.363013064011746,0.330433870350756,0.197976543088801,0.206404340303431,0.758836882283738,0.118181812520465
"FBgn0000447",0.737374482056772,0.519360355065838,0.640970617049041,0.645083021663071,0.934601636191201,0.15089202127443,0.778281995802746,0.238336322671567,0.210339468601807,0.675148021947445,0.954717294540617,0.0278646122469302,0.314232791987664,0.0412915846041681,0.0616113294064468,0.0187627530677511
"FBgn0000448",0.419499235566385,0.670478005037995,0.426190615360837,0.786429068797053,0.333864014721232,0.129734860289499,0.110829268649426,0.223948132915289,0.83956711179165,0.770284971310814,0.815342305920348,0.829250570222258,0.535588262835559,0.468810959983954,0.26163137492556,0.444992510181634
"FBgn0000451",0.199441567835059,0.103227672421021,0.304481146870089,0.777238627890509,0.817586620137068,0.778793501866301,0.277930468129819,0.114314706235866,0.976287498532912,0.411604457738232,0.272555920119556,0.655890097855435,0.208454598839166,0.0995218115127258,0.535191894101031,0.0278655956336383
"FBgn0000454",0.409699528032204,0.514164106152456,0.928333521740076,0.996133845226118,0.802293692731186,0.328952648846227,0.689621057480188,0.645229237481153,0.607312487809829,0.892956331380318,0.405341957505513,0.0928055025527027,0.0508135770880376,0.259873409439932,0.0655552913671977,0.0768532401750593
"FBgn0000455",0.537801814670797,0.951783041595875,0.9777589201493,0.320408223478809,0.616032921820377,0.808250336263825,0.0540979298100975,0.0325297957000369,0.192767524299034,0.0898920377983177,0.181787054535873,0.00438317533935215,0.0015901990102443,0.00368178751421294,0.0590239940434962,0.00239841104995939
"FBgn0000459",0.0284606388910692,0.102437849240505,0.0803544607937295,0.00404972710663981,0.0178104895851257,0.0128812249965295,0.331658834205781,0.509526119621406,0.513560378501771,0.680782433974061,0.30380504145782,0.798906237319301,0.826987345108889,0.651235422970451,0.79487176726831,0.50170226741564
"FBgn0000463",0.851817329129571,0.161260760250456,0.490426493169927,0.335866457050348,0.714216137729868,0.869038392144365,0.367296244086953,0.940688283239141,0.355116851141849,0.954874680145788,0.277911065113164,0.951635978120349,0.136472434331457,0.540181131270288,0.168219357759631,0.353019903935665
"FBgn0000464",0.989631054457941,0.298003249511972,0.131091678328224,0.0718365197690209,0.30577690429188,0.24874888255797,0.223549552955709,0.322041196726257,0.610071432215463,0.995817663712474,0.243358256359506,0.631450570435372,0.69893829431287,0.384619099690903,0.414046304517901,0.799825840586831
"FBgn0000473",0.571161653370491,0.3135934508506,0.646910658724831,0.49157781876401,0.369005790181555,0.00383616346813726,0.559257615863429,0.9726903368921,0.251267781381618,0.0476277719149145,0.340627361798548,0.248450464301744,0.138081353717489,0.61285173627801,0.950975896746963,0.322894241271537
"FBgn0000477",0.847897671623564,0.40981477902136,0.271382598479837,0.63298112836587,0.12824321591572,0.0739567382058094,0.694635869225356,0.531156186946225,0.763536123824024,0.414753276619482,0.203900022393493,0.362278758167627,0.425014833734522,0.646550721868422,0.0314415546701717,0.249454943303217
"FBgn0000479",0.659236571852231,0.672022548787192,0.183276048457744,0.344397516789656,0.792445588396512,0.235339740874287,0.333129088936937,0.56976765798602,0.577443867991887,0.962086374144255,0.470995706658681,0.503953485909663,0.853851626070094,0.928237480921712,0.659173795507342,0.264135633880865
"FBgn0000482",0.829842656314825,0.980870158726697,0.93244989535965,0.500834589431642,0.61676151525233,0.566029150658813,0.184018230322577,0.257331131139816,0.360832935888682,0.782108041287555,0.21189755660603,0.596442601547252,0.3008216961523,0.266498465019582,0.634693477119569,0.711796328065231
"FBgn0000489",0.820703438532272,0.493039382428708,0.910026043604145,0.0802089989741321,0.292512873536733,0.675589102396337,0.292175710756742,0.608593950539262,0.141728605827337,0.247691545820207,0.806476052417882,0.166815450834744,0.772311313548302,0.31764193467508,0.168608328492251,0.378734230480819
"FBgn0000490",0.080662149736626,0.0803413760380626,0.130120076000073,0.430464345859071,0.895314188957955,0.835117058056561,0.674887996224597,0.533014865187501,0.691419266738645,0.986013299657232,0.771925352700358,0.927361300614768,0.424881775493723,0.710514393430691,0.517357642037168,0.894769533621567
"FBgn0000492",0.00394975553508186,0.904002036278949,0.529163649823121,0.0935484579285531,0.445083123982209,0.676477449052127,0.616099394169447,0.133243118358678,0.229077171936343,0.300503660189408,0.953452600906444,0.0943970310527341,0.983566612062012,0.145394880190821,0.99925900612788,0.910373996831199
"FBgn0000499",0.904963713542986,0.890382314164069,0.490097230104074,0.0117055932764777,0.625155660694197,0.453049841357531,0.848978113201237,0.936187486059538,0.714479822095608,0.649019285879633,0.81804815531252,0.43432219967131,0.466231164754877,0.465039932591087,0.117617335505495,0.794443952756518
"FBgn0000500",0.796473499963788,0.998108499850355,0.943959149632986,0.00149065509173727,0.561548739874625,0.0419577833509668,0.877919965520067,0.813677216514688,0.684576912317731,0.528551651254175,0.100558162048302,0.761365278740628,0.332781188153751,0.61518789368912,0.456261822990959,0.0883712987575055
"FBgn0000504",0.418587067240618,0.0321284892606947,0.0127809178603006,0.0364962670065164,0.4581085004273,0.733238546298251,0.491295190138879,0.611381529414638,0.584487337830408,0.826538219127176,0.561504128178147,0.965106207391591,0.798328126812262,0.947476591412148,0.629307656971599,0.862499353331391
"FBgn0000520",0.463242359210042,0.790798860456372,0.974018566801518,0.951412398003101,0.96941673939985,0.713942919882331,0.515025845749145,0.254376101799972,0.0677737439580572,0.165360539734466,0.190966772520801,0.387046656649743,0.647745487826066,0.306714921467071,0.484089151176257,0.398258157850775
"FBgn0000524",0.355303857984198,0.951741030892987,0.864978238980287,0.0456602347108034,0.925340688010282,0.886179456434212,0.700065753121253,0.235955298659004,0.9078994428821,0.448757519849583,0.854051808469749,0.526999260974398,0.260113824472844,0.430909740228078,0.708339687477451,0.281184295608821
"FBgn0000527",0.0719938268622612,0.00254814195293724,2.28002331924556e-07,3.16076676702441e-08,1.00900638832715e-06,1.58085726262672e-06,3.62952115817579e-06,3.00383047202596e-06,1.67244809941121e-08,4.33266537891313e-07,0.00362928434402745,0.0936411674838552,0.000967609754283677,1.76541585045293e-07,0.000362614049267925,0.00210996131362062
"FBgn0000533",0.7351802524855,0.393367641693786,0.99785260637129,0.152805343457227,0.373883660049666,0.966464428557638,0.086997870938216,0.0988860864001284,0.121260341970732,0.469187364667157,0.354111557069393,0.674577962384026,0.131955931984607,0.199324915762805,0.237466947486583,0.192606233276693
"FBgn0000535",0.346046780328522,0.627667006532724,0.0135081962289118,0.00283711923222735,0.124343140040881,0.00261009478245995,0.0036735054086609,0.00634975637415809,0.0761448213743803,0.149554216797619,0.0548939024512486,0.498328406410803,0.380536922355569,0.101813506734466,0.446030064749536,0.480013017785284
"FBgn0000536",0.61620359662383,0.0339463131377611,0.000419017513536357,0.000799245091940978,0.00725309811103352,0.0336846036209332,0.464316691738663,0.950244254016952,0.21682847836769,0.139275393293031,0.817037201047626,0.229999027855011,0.296761206762318,0.809349384204649,0.584579430729153,0.15007753075577
"FBgn0000541",0.643978104771006,0.947748552019714,0.641802205268132,0.103006859502011,0.766052528494287,0.710752592651102,0.802393500097959,0.81120677477177,0.608391787075391,0.726128290785204,0.605564763546838,0.840083678088903,0.901832545606838,0.78390169779741,0.89002430007428,0.570029727782439
